"id"	"item_id"	"reviewer name"	"reviewer twitter"	"rating"	"quality score"	"created at"	"review"
"7619"	"924"	"david morgan"	"adsbringcust"	""	"0"	"2010-08-15 07:57:52 UTC"	"I use it to feed contract jobs from my job site www.contractjob.net via my twitter account @adsbringcust

It's v. easy to set up - though I never understood the channel step at the end."
"7620"	"2702"	"Morten Jacobsen"	"mortjac"	""	"1"	"2010-08-15 08:51:00 UTC"	"I have for some time used http://feedly.com to view my RSS feeds, and http//paper.li to read my twitter feed. Today I have started using http://flipboard.com, which promise to show my twitter and facebook feeds in a ten page magazine format. While paper.li only does one update a day, Flipboard do it (displays the feed) realtime and instead of one large page with short abstracts, Flipboard gives you longer abstracts, pictures and TEN pages.
I'm getting a sense that somehow these Rss-zines will change the way we interact with social media. First it's much easier to read (the feeds) an iPad paper than a twitter stream and secondly - I will want to have the best contributors in my zine. This, I think, will make me more selective as to who I follow on twitter and facebook. So this will certainly impact my following on twitter and facebook. And are we not all a little exhibitionistic and want others to read our zines? It will be interesting to see how this will affect us all.
Btw- how do you think this will this affect you?"
"7621"	"1189"	"Allyson Robinson"	"allysonrobinson"	"1"	"0"	"2010-08-15 09:32:38 UTC"	"Why would the app go through the process of giving itself access to my Facebook data, only then to tell me it's no longer accepting new users?  Very bad form, TweetPo.st.  If you don't have the mojo to handle new users, say so on your homepage and DON'T give yourself access to my data if you can't give me access to your product.  That's practically the definition of internet evil."
"7622"	"934"	"Avau Teo Watson"	"avauinc"	""	"0"	"2010-08-15 09:58:40 UTC"	"If twithawk will do what it says it will do, than it is definitely a dream come true me on advertising part. Everyone is excited on their comments here; it got me excited and eagle to see the result. I just bought my appl & registered tonight. Go twithawk! Oneforty is a landmark, good job guys!"
"7623"	"3099"	"Mari Miniatt"	"MariMiniatt"	"1"	"0"	"2010-08-15 10:18:53 UTC"	"It just gave me a list of celebrities, many I was not following. I was hoping it would just list the most influential on my lists already."
"7624"	"367"	"Guy Manchester"	"guid0man"	"4"	"0"	"2010-08-15 10:19:14 UTC"	"Definitely the quickest, easiest way to post a tweet if you're running Quicksilver on a Mac. It's not the most full featured of twitter clients/plugins but by gum does it do what it does well. You'll probably need a separate twitter client to handle things such as uploading photo's for which I'd suggest YoruFukurou. The plugin can be downloaded from @mootoh's github page: http://is.gd/eix4f"
"7625"	"1155"	"Jason C McIntyre"	"jcmcintyre"	"5"	"2"	"2010-08-15 18:18:05 UTC"	"For those out there wanting to keep track of their Twitter history and favorites this is a terrific app. "
"7626"	"155"	"Julio  Atencio"	"julioatencio"	""	"0"	"2010-08-15 23:53:53 UTC"	"voten por mi blog ingresen a este enlace http://20blogs.pe/votar/?id=791"
"7627"	"2831"	"farhadkhurshed"	"farhadkhurshed"	"5"	"0"	"2010-08-16 01:01:45 UTC"	"The simplicity and ease of this system is amazing. Within a few minutes I was able to broadcast my events to the world. And could also see the page views. best of all didn't cost me a cent. Wow!"
"7628"	"1070"	"Diana Nogueira"	"nogueiradiana"	""	"0"	"2010-08-16 02:19:00 UTC"	"Very useful App! Its unfortunate we can only use it a couple of times within a month though."
"7629"	"934"	"Jasmin Anderson"	"belleinc"	""	"0"	"2010-08-16 02:56:31 UTC"	"I just learned about TwitHawk yesterday, and I have already started using it. The userface is very easy to use. You have embedded a search inside, so I don't have to flip between two or three different site, everything is built into one. You couldn't have made it easier, you guys rock!! Amazing, very affordable traffic. Thanks for creating this..."
"7630"	"934"	"Robin K. Marks"	"TheMLMFastTrack"	""	"0"	"2010-08-16 04:53:39 UTC"	"This service awesome.  Its really blew me away at the fact that your tweets can be so targeted."
"7635"	"1899"	"Michaela Conley"	"hpcareernet"	"5"	"0"	"2010-08-16 13:53:30 UTC"	"Gist is the quickest and easiest way I know to keep up with both my personal and professional networks.  It is by far the best at bringing it all together in one manageable, logical place.  I love GIST"
"7636"	"3115"	"Liza Sperling"	"lizasperling"	""	"2"	"2010-08-16 13:56:54 UTC"	"If you are wondering if a company, brand or celebrity is on Twitter, this is a good resource.  You'll see their rank vs. others, Facebook and Twitter info, and can sort by industry, etc...

Liza Sperling
Scout Labs
http://www.twitter.com/lizasperling"
"7637"	"1070"	"Becky JS Christensen"	"yourstorybooks"	""	"0"	"2010-08-16 15:56:21 UTC"	"I love this and try to use it every so often, I just do not have paypal account or way to upgrade So I can use it more than 3 times in a month.  So Until then- I will tweet and share to Use #UNTweeps - Thank you for your work and sharing!  "
"7638"	"934"	"Thomas "	"healthy4us"	"5"	"0"	"2010-08-16 16:50:29 UTC"	"I found this very user friendly !! thanks twithawk"
"7639"	"1405"	"Randy Stuck"	"RandyStuck"	"3"	"0"	"2010-08-16 22:36:37 UTC"	"Great tool, but i've noticed that it's not always very accurate. In fact, there are many times when I know that information is incorrect. This may be due to the twitter API and not their fault, but nonetheless, it's a bit annoying..."
"7640"	"3118"	"xilu1999"	"xilu1999"	"5"	"0"	"2010-08-17 05:22:24 UTC"	"a great place to showcase your portfolio and help each other landing jobs. Checkout local freelancers and read reviews/recommendations from your trusted network.  "
"7641"	"934"	"dreamsdocometrue"	"aloewonderful"	""	"0"	"2010-08-17 13:41:06 UTC"	"Just started twithawk and in five minutes I had hit on my web..amazing stuff guys from a very non techy person.. gotta love ya"
"7642"	"1697"	"Marcos Garcia"	"msilvagarcia"	"5"	"0"	"2010-08-17 13:45:19 UTC"	"It is awesome! Simple, lightweight and objective. Much like the web interface, but more reliable. Multi platform and doesn't require any runtime. Shows conversations in a perfect way. A must have for twitter users."
"7643"	"3118"	"Linceos"	"linceos"	"5"	"0"	"2010-08-17 18:05:36 UTC"	"A better way to stand out from the crowd...A peer recommendation system + flipbook navigation = directory delight. "
"7644"	"695"	"Shel Holtz"	"shelholtz"	"5"	"0"	"2010-08-17 20:23:51 UTC"	"I've had several smartphones, including an iPhone 3GS, and I've used a number of Twitter clients for smartphones. Twidroid beats them all. Fast, clean, simple to use and feature-rich."
"7645"	"934"	"IfanElephantCanPaint"	"elepainter"	""	"0"	"2010-08-17 22:16:33 UTC"	"I've been using Twithawk for about a week and my followers are slowly but steadily increasing. I am also finding interesting locals to follow. So my assessment is so far so good. I think I need to get more clever in my searches so I can target the right people."
"7646"	"934"	"Aldrin"	"aldrintan"	""	"0"	"2010-08-18 02:21:15 UTC"	"I really would like to thank twithawk. My marketing has triple up with loads and load of sales after using twithawk.Thanks twithawk.You are the best."
"7647"	"3124"	"Mike Champion"	"graysky"	"5"	"1"	"2010-08-18 02:22:24 UTC"	"Very cool! First Mac app that I've played with that makes me consider switching from Tweetie for Mac. Really like the option of integrating saved searches into my hometime and applying mute/filters to what comes through (handy during certain conferences). Doesn't appear to support multiple accounts which, nerd that I am, is actually a useful feature."
"7648"	"2202"	"Jane Matos Pereira"	"janeapa"	""	"0"	"2010-08-18 04:18:11 UTC"	"80,00$ é muito dinheiro por uma simples informação. A buscaé muito mais barata e ainda ensina muito mais! Busquem!!!"
"7649"	"934"	"Kathy Radcliffe"	"BAADBIZ"	""	"0"	"2010-08-18 05:13:28 UTC"	"This has been awesome.  Friend of mine got me started and WOW.   So much info and interesting people.  Talk about exposure on the internet.   meeting so many new friends and in so many places.  Just love to tweet.  Talked with Yoko Ono today, some very interesting stuff there.  Hey LOVE & PEACE to EVERYONE!!"
"7650"	"2831"	"Rangika Seneviratne"	"rangikak"	""	"1"	"2010-08-18 07:58:46 UTC"	"I am finding TweetMyEvent very useful in managing my events. The plainness and easiness of managing my events using this system is remarkable. Same time this free service provides me marvellous utilities such as page views, event search, and event filters by the country and user account. "
"7651"	"2915"	"NYCHUNT MEDIA CO."	"NYCHUNT"	"5"	"0"	"2010-08-18 08:26:55 UTC"	"Played it. Loved it. Making money. Way better than sptwt!!"
"7652"	"334"	"Georgios Kaperonis"	"georgioskap"	"5"	"0"	"2010-08-18 11:28:02 UTC"	"PicFog is a very interesting take on Twitter Image Search. Fast, visual and addictive. "
"7653"	"2997"	"Bibiana Nunes"	"bibinex"	"4"	"0"	"2010-08-18 14:05:08 UTC"	"This web app is one of the best monitoring tools I've dealt with. It makes finding exactly what you're looking for a very simple task. Moreover, it is great to track your most influential and faithful followers, track daily and hourly effectiveness of tweets. It has a free plan too!

Since it's on beta stage, there's a few tweaks that still needs to work on. I'll add the fifth star then ;)

100% recommended."
"7654"	"2791"	"Kimberly Moniz"	"kimmiekm"	"4"	"0"	"2010-08-18 15:04:59 UTC"	"This is really useful when you just want to check to see if a certain person is following you or if you are following someone.  It's a lot easier than scrolling through the results from Friend or Follow or similar apps. "
"7655"	"3124"	"Robby Grossman"	"freerobby"	"5"	"1"	"2010-08-18 15:17:34 UTC"	"Love this app - very happy to finally have a robust Twitter client for Mac. It fills a lot of the holes that Tweetie left unfilled after the atebits acquisition, chief among them native retweeting. Other features I love that Tweetie lacked are muting capabilities (by user and by keyword), forced refreshing of timeline, and in-line conversation tracking (you don't have to leave your timeline to see what tweet a tweet was in reply to).

Very slick, will definitely be buying a license."
"7656"	"3121"	"steven healey"	"stevenhealey"	"5"	"1"	"2010-08-18 15:39:59 UTC"	"Simple to use , a better explanation of the percentage score would help ."
"7657"	"1070"	"Helio Alves"	"helioalves"	"5"	"0"	"2010-08-18 16:00:42 UTC"	"I just started using it and I'm already in love with :) very useful when you follow people and they do not follow you back."
"7658"	"3121"	"Joe Lennon"	"joelennon"	"1"	"0"	"2010-08-18 16:00:42 UTC"	"Apps like this make Twitter more annoying and less useful. It can be fixed by simply allowing users to opt out of posting the mandatory message to their feed."
"7659"	"3121"	"Meg Fowler"	"megfowler"	"1"	"2"	"2010-08-18 16:35:45 UTC"	"Didn't understand the score, didn't understand why the score was necessary or useful to know, didn't understand why it tweeted for me (people said there was a note saying it would, and I definitely did not see it -- and I specifically look to opt out of things like that), and didn't get why everyone thought it was such a spectacular phenomenon. 

It's another Twitter app that tries to make a statement about, or point to patterns in how people use Twitter, and as such, is fundamentally flawed for me. I wish all the ""influence"" or ""use"" measures would be more open about their algorithms so I can decide if there's any value to their take or not. "
"7660"	"3121"	"Chris Rorrer"	"rorrer"	""	"0"	"2010-08-18 16:37:22 UTC"	"The lack of ability to opt out of the autotweet message is highly annoying. This ill-considered ""feature"" alone would keep me from using it ... I like the people who are kind enough to follow me too much to spam them."
"7661"	"3121"	"igster101"	"igster101"	"1"	"-1"	"2010-08-18 16:37:35 UTC"	"But that message ensures that other people will check out the site as well. Which is the reason for posting it in the first place."
"7662"	"3121"	"Seth Blank"	"AntiFreeze"	"1"	"0"	"2010-08-18 16:46:16 UTC"	"Sadly, in its current form, completely useless for anything other than spamming your friends.

As stated prior, options to opt-out of the auto-tweet and explanations of the score would go a long way.

So far the best feature of this app was the unintended one: thousands of people going through their twitter oauth connections and revoking access to old or unwarranted apps."
"7663"	"3121"	"cori schlegel"	"cori"	"1"	"0"	"2010-08-18 16:52:16 UTC"	"I didn't initially try this out because there was no auto-tweet opt-out or notification and it was pretty obvious from my twitter stream that it was auto-tweeting results.  Props to James for adding the opt-out prominently displayed on the page, but that's about the only positive thing I have to say about it.

The source and meaning of the data is unclear, with no additional information available, and the explanation is highly subjective; mine says: ""You are doing well on Twitter, you are keeping up with your Tweets but could still do better."" What does that even mean? What signifies ""keeping up"" and what would make it ""better""?

All in all this app seems like little more than a Twitter API ""Hello World"" and I suspect the only reason it's got so much traction is because of the initial auto-tweet setup, so the developer seems to have gotten his traction from abusing the twitter ecosystem, for that a -1."
"7664"	"3121"	"Tim Adams"	"tadams_InMind"	"4"	"0"	"2010-08-18 17:18:21 UTC"	"I thought it was interesting and yes - didn't really understand the score but I assume it is based on how many people in your network (followers) and the number of tweets you send out (received in your network). So while it retweeted my score - it kind of gave me an indication of my activity level! I viewed it as kind of a website stats metrics - not that it tells you a lot! Nothing to cheer about but interesting just the same!

"
"7665"	"695"	"Jeff Esposito"	"jeffespo"	"3"	"1"	"2010-08-18 19:01:46 UTC"	"Slow and bulky Android app. Is a good alternative for Seesmic if they are having issues."
"7666"	"2046"	"Jeff Esposito"	"jeffespo"	"4"	"1"	"2010-08-18 19:02:51 UTC"	"Best android Twitter client. Would like to change colors. "
"7667"	"3119"	"Jeff Esposito"	"jeffespo"	"4"	"0"	"2010-08-18 19:07:48 UTC"	"Interesting to see how this app evolves. Does it kill Tweet Meme or does it make the experience better? I am of the mindset that this will be the beginning of a pay model for analytics for companies and also the start of pricing for promoted ads."
"7668"	"3121"	"lemoneyes"	"lemoneyes"	"3"	"0"	"2010-08-18 19:18:33 UTC"	"Very simple to use. By the time I used it a clear explanation had been added that it would tweet my score. I believe this was added during the course of the day in response to complaints from people who felt they had not been adequately warned about the auto tweet. I appreciate the developer's quick response to those complaints. Like others who have commented I would like a more detailed explanation of what this measures. It clearly places importance upon interactions with others. A couple of celebrity tweeps who have many followers and quite a lot of influence got very low scores (5% or below). That result can only be by their low number of @ conversations, I think. Interaction is an interesting facet of a Tweeter's activity and worth measuring. I'd like to encourage the developer to keep working on Twitter Apps - I gather he had a tough day on Aug. 16, 2010."
"7669"	"934"	"Carbon Copy BiB"	"CarbonCopyBiB"	"5"	"0"	"2010-08-18 20:14:10 UTC"	"Great application, best thing since Social Oomph. Love the automation part !!!"
"7670"	"934"	"Stormy Knight"	"net101training"	"5"	"0"	"2010-08-18 22:19:16 UTC"	"I think Twithawk is amazingly awesome for small business people looking to market through twitter. Takes out all the heavy lifting. The only thing that isn't 5 star is doing random searches to find out what searches make sense for your business. A few too many steps. Other than that, it is truly set and forget."
"7672"	"1065"	"Siddharth Patkar"	"Zydey"	"4"	"1"	"2010-08-19 03:43:34 UTC"	"really a cool app.....4 me its a stress buster cz wen m alone or i find somethin intersting happening n feel i shld share, it works 4 me....n also updates me with wat my friends have 2 say :-)"
"7673"	"934"	"Steve Irving"	"csteveirving"	""	"0"	"2010-08-19 08:13:06 UTC"	"TwitHawk,

Thank you for this amazing tool!  I have completely revolutionized my Twitter marketing and am making connections in SO MANY different niches.  You have literally unlocked the floodgates to the Unlimited potential of Twitter Marketing.  Thank you endlessly, and I am looking forward to anything you create in the future.

-Steve"
"7674"	"3121"	"Lionel Tilmont  ♝"	"vonbrucken"	""	"0"	"2010-08-19 11:38:03 UTC"	"The score is not detailed enough, maybe it is still in its early stage so I will check it out later ..."
"7675"	"3084"	"Nixon VS"	"Nixon_VS"	""	"0"	"2010-08-19 16:22:48 UTC"	"Lousy.  I can't tell if it works or not.  It says it deleted 100 tweets and then I refresh my Twitter page and the number's only dropped by two.  ???  "
"7676"	"934"	"Eric Walker"	"EricWalker"	""	"0"	"2010-08-19 18:57:12 UTC"	"Easy to use and get started. Everything is laid out nicely. I was first introduced to Twit Hawk by Guy Kawasaki during his keynote #SMSS presentation as one of his top marketing tools. That's a high recommendation. I ""get"" Twitter, but one person can only do so much. That's why tools like Twit Hawk are so necessary. Looking forward to positive results."
"7677"	"316"	"Jeremy Crane"	"jeremycrane"	"5"	"1"	"2010-08-19 20:45:20 UTC"	"I'm looking in a mirror at me looking in a mirror.  Yes we are an App about Apps and the best damn one in existence!"
"7678"	"934"	"Hugh "	"TeamofLeaders"	""	"0"	"2010-08-20 02:27:46 UTC"	"When I got the link and watched the brief presentation on Twithawk, I was blown away. I used to literally spend a few hours trying to find people to connect with on Twitter could possibly become interested in what my company offers and found it so frustrating.
Now I found the solution in Twithawk! I'm so excited as to how simple and straightforward it is to set up and how reasonable the service cost instead of buying expensive leads. Twithawk is a big thumbs up!!"
"7679"	"934"	"Marsha Thompson"	"inacaboodl_mktg"	"5"	"0"	"2010-08-20 03:53:07 UTC"	"This is an awesome app! Very user friendly, and works well. I would reccomend it to anyone who wants to take their Twitter marketing to a new level!"
"7680"	"2476"	"Albert Willis"	"alwillis"	"3"	"0"	"2010-08-20 05:45:06 UTC"	"Does pretty much everything you'd want a Twitter client to do, with the added bonus of being Mac OS X-native. Perhaps the best feature is being able to create tabs that track the tweets of particular followers or a Twitter list. Tabs can also show tweets by keyword or regular expressions if that's how you roll. Each custom tab can have it's own set of alerts. But even with a bunch of tab alerts defined, there's a global Silent Mode that mutes them until you feel like turning them back on.

YoruFukurou has three display modes for tweets which can be helpful when screen real estate is an issue. It also has the super-useful auto completion of Twitter IDs, which is handy when referencing people you don't tweet that often. 


And there are a bunch of other features; if you're a Twitter tinkerer on a Mac, this is the client for you.

A couple of issues though: it doesn't support as many image services as some clients. For example, I use img.ly, but YoruFukurou doesn't support it. Uploading images is a little clunky; unlike most Twitter clients, you have to upload the picture first, then create the tweet that goes with it. The user interface takes some getting used to, especially if you're used to Tweetie or Twitterrific for the Mac, which have minimalist interfaces. And currently, you can only manage one Twitter account using YoruFukurou. I'm using it for my personal account and Tweetie for Mac to manage the others. There's also no Applescript or Automator support if you're looking to automate some of your tweeting.

YoruFukurou ('NightOwl' in English) is a Japanese Twitter client, but there's English documentation at http://sites.google.com/site/yorufukurou/home-en. There are versions for both Mac OS X 10.5 Leopard and 10.6 Snow Leopard.
"
"7681"	"3109"	"Albert Willis"	"alwillis"	"3"	"0"	"2010-08-20 06:01:35 UTC"	"This is becoming my new favorite to checkin to multiple LBS (location-based social networks) at once, particularly Foursquare and Gowalla. It also supports Brightkite, but I'm not using that much these days…

It also reports where your Twitter peeps are as well. Still seems a little buggy—sometimes checkins to Foursquare or Gowalla fail even though I can checkin to the same place using the individual apps. But it's still pretty handy."
"7682"	"934"	"marketingsuccess"	"marketingicity"	"5"	"0"	"2010-08-20 14:03:41 UTC"	"What a great tool so glad to have found it - this is going to be a regular part of my marketing mix from now on.  Very simple to use and set up and fab targetting."
"7684"	"934"	"Trish Foster"	"EntrepreneurIRE"	"5"	"0"	"2010-08-20 21:08:12 UTC"	"Only recently found out about Twithawk. It is a fantastic find for all Networkers and Entrepreneures.
What a wonderful world!"
"7686"	"934"	"Cecil D"	"joewills75"	""	"0"	"2010-08-21 04:33:52 UTC"	"I spent $70 on another Twitter App a few days ago and it doesn't even come close to what TwitHawk provides for less.  A must have for anyone serious about online marketing"
"7687"	"1361"	"Derry Dwi V"	"derryderrot"	"5"	"-1"	"2010-08-21 08:26:31 UTC"	"goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood"
"7688"	"2702"	"steven healey"	"stevenhealey"	"5"	"0"	"2010-08-21 13:54:33 UTC"	"Autogmagically generates daily newspapers based on tweets from either people you follow or your twitter lists . See http://paper.li/stevenhealey/ecademy"
"7689"	"3019"	"steven healey"	"stevenhealey"	"5"	"1"	"2010-08-21 14:05:42 UTC"	"Zendesk .. customer support made easy .. now via your twitter account

Your Zendesk account comes with customer request web forms, complete community architecture, and a knowledge base repository that is ready to use — just add content. And Zendesk automatically works with your email so you can focus on engaging your customers, not on digging through your inbox.

With Zendesk, your customers can use many different tools to communicate with you — email, Twitter, your website, your web tools (including JIRA, Velaro Chat, Get Satisfaction, and many more), or your Zendesk customer request web form. All of these channels feed into one interface in Zendesk."
"7690"	"1899"	"steven healey"	"stevenhealey"	"5"	"0"	"2010-08-21 14:09:10 UTC"	"FREE online CRM system . Reads your contacts on Twitter\Facebook\LinkedIn and creates one profile for everyone you know . Simples

So how on earth do you keep in touch with your online friends, if you have no clue where they are networking on any given day. You certainly are not going follow them by visiting all known networks regularly.

My full review is here http://www.blokesontheblog.co.uk/keeping-in-touch-with-the-world-getting-the-gist/"
"7691"	"934"	"Dejr Bostick"	"dejrbostick28"	""	"0"	"2010-08-21 14:11:42 UTC"	"I am so happy about this product i am very new to network marketing and didnt have any money and this allowed me to begin generating some leads..Thank you soo much."
"7692"	"934"	"John Reynolds"	"MrJohnReynolds"	"5"	"0"	"2010-08-21 14:53:10 UTC"	"When I first heard about this I was truly a skeptic! Twithawk is simply amazing and I can clearly see that this service is clearly worth its weight in gold! I love it! "
"7693"	"934"	"Lloyd Dobson"	"Dobson1234"	""	"1"	"2010-08-21 17:40:16 UTC"	"Twithawk has provided me a powerful way to market my free marketing & training system to a very targeted prospect. There is no comparison to the big guys like Google when sizing up how cost effective the Twithawk system is. Kudos to Twithawk"
"7695"	"934"	"BetterLifestyle"	"GenPassIncome"	"5"	"1"	"2010-08-21 19:46:00 UTC"	"Genius Software. I love it. Find your Target market in a new and innovative way. And it allows you to stand out from all the ""noise"" on Twitter."
"7696"	"934"	"Larry Mastel"	"overdelivery"	""	"1"	"2010-08-22 00:27:18 UTC"	"TwitHawk is a great social network marketing tool for promoting your product in a way that a targeted audience will se your promotion. In addition it is low cost and extremely easy to set up and run all your promotional social marketing campaigns. I use it with keywords that I find being searched on twitter and apply a catchy phrase to respond to the targeted tweets.  It's absolutely the best tool for social media, hands down!"
"7697"	"934"	"Dennis O'Brien"	"mlm2gether"	""	"1"	"2010-08-22 01:53:07 UTC"	"This application integrates smoothly with your Twitter Account.  Whether it's for business or building a list of people interested in your fanclub you can use TwitHawk to enhance your activities on Twitter."
"7698"	"2392"	"Cynthia/Cynn/Cynny"	"Cynamin_QC"	""	"0"	"2010-08-22 02:23:59 UTC"	"I dont know how to send a twitpic... im confused. its new to me."
"7699"	"934"	"Leo Pedrosa"	"gildo64"	"5"	"1"	"2010-08-22 03:24:24 UTC"	"Twithawk is a GREAT tool,  it has changed my marketing style and strategy!"
"7700"	"1065"	"Karen Bice"	"KarenBice"	""	"1"	"2010-08-22 04:05:49 UTC"	"I've tried just about every Blackberry twitter app available, and nothing beats Uber Twitter. Nothing."
"7701"	"934"	"Jayne Daniels"	"WellnessPeople"	""	"1"	"2010-08-22 04:14:09 UTC"	"In the process of creating a second campaign,a tweet was sent from the first campaign. That was fast! This service is the best I have come across in my marketing efforts. This is target marketing at it bests. Good job guys."
"7702"	"934"	"Harold S McCorkle"	"wealthcreators4"	"5"	"1"	"2010-08-22 09:40:31 UTC"	"Hello,

I think this is a great program to use, because it help's you reach more
people on twitter.

to your Success

Harold S. McCorkle"
"7703"	"923"	"Eric Montgomery"	"Eric_Montgomery"	"5"	"0"	"2010-08-23 01:26:47 UTC"	"I've been searching for something that jazzed Twitter up a bit, but didn't lose functionality or ease of use.   TwitterFall figured it out.   TwitterFall has fantastic functions, features, and efficiencies.     

I love that I can adjust the font sizes easily, as as how much 'fun' searching the Twitter-verse is with their real-time abilities."
"7704"	"2046"	"oscar merino"	"oscarmerino"	"5"	"1"	"2010-08-23 02:45:51 UTC"	"Seesmic for Android is done right, easiest and most productive app I've used so far."
"7705"	"2449"	"Philip Sparagowski"	"PhilSparagowski"	"4"	"0"	"2010-08-23 14:46:09 UTC"	"i have tried a few different twitter apps and when i had them installed never really wanted to check them, now that i have twicca i find myself checking it dailly even hourly.....its easy to use and easy on the eyes as mentioned above....keep up the good work twicca dev. thanks for a great product ....follow me @iamphil07"
"7706"	"2978"	"Lionel Tilmont  ♝"	"vonbrucken"	"5"	"0"	"2010-08-23 17:06:49 UTC"	"Enhancing your Twitter website experience !

A really nice  extension  that allows you to ReTweet the good old way, to Direct message any friends in your time-line ...
Pro Tip : use it in addition to Power Twitter for Chrome.
The to-do list is really promising, a must-have !
"
"7707"	"1572"	"Rodrigo Arroyo"	"arroyorodrigo"	"4"	"0"	"2010-08-23 22:03:47 UTC"	"realmente es una buena idea!, tus tuits + mas los links + datos del autor todo en una sola pantalla.

lo unico que extraño es notificacion de mentions"
"7708"	"420"	"Siddharth Patel"	"plasmabhai"	"5"	"0"	"2010-08-24 07:33:23 UTC"	"Absolutely awesome app for everything. Very flexible as additional apps can be added and deleted according to your needs. The whole app works seamlessly. The twitter and facebook apps are extremely functional. But add-on apps such as dictionary and Google calender are ones which male Snaptu indispensable !! Go install !!"
"7709"	"2571"	"Hillary Hartley"	"hillary"	"4"	"0"	"2010-08-24 13:55:18 UTC"	"I think these guys bought Birdhouse, so it's a nice interface. Doesn't have all the bells and whistles of Tweetie/Twitter for iPhone, but it's a solid app.

Facebook, too."
"7710"	"3106"	"Craig Weiss"	"diegoinstudio"	"2"	"0"	"2010-08-24 16:58:49 UTC"	"Great if you have money to burn and need the attract followers using credits to do it. The credits they give you run out quick, so u r stuck buying some.  Right now, underwhelming"
"7711"	"934"	"Topt85"	"topt85"	"5"	"1"	"2010-08-24 17:26:49 UTC"	"Wow! I should'a run across this a long time ago...excellent way to grow your business."
"7712"	"1115"	"Jason Evanish"	"Evanish"	"5"	"0"	"2010-08-24 18:04:27 UTC"	"Simple, great app for easily viewing your back and forth @mention conversations!"
"7713"	"1405"	"Jason Evanish"	"Evanish"	"5"	"0"	"2010-08-24 19:45:46 UTC"	"The TweetReach pro Tracker system is an awesome way to keep track of your Twitter activity to understand how many people you're reaching and how well you're engaging them.  The Google Analytics like interface is really helpful too for looking back at trends over time. "
"7714"	"934"	"Cure Asthma"	"CureAsthma"	""	"1"	"2010-08-24 21:29:29 UTC"	"Very easy to use and sure saves a lot of time. Im fairly brand new to twitter but tools like this are priceless."
"7715"	"2250"	"Mike Champion"	"graysky"	"5"	"0"	"2010-08-24 22:52:22 UTC"	"Great way to share what events you will be attending, and even better is how handy it can be to find interesting events based on who will be going."
"7716"	"3136"	"Mike Champion"	"graysky"	"5"	"1"	"2010-08-25 00:36:18 UTC"	"Slick Chrome extension if you use twitter.com to show media inline - making it simple to see where links point, watch YouTube videos directly on the page. One of the features that I've liked about Brizzly, and it is done in a way that doesn't seem to slow down the rendering at all."
"7717"	"3143"	"Alan Smith"	"CatalystSmith"	"5"	"0"	"2010-08-25 15:42:10 UTC"	"The best thing about this company is that if you want to jump on the whole Facebook/Twitter bandwagon but you just don't have the time you can hire these guys to build your accounts and manage them for a really reasonable price!"
"7718"	"105"	"Millennial Living"	"MillennialLivin"	"5"	"0"	"2010-08-25 19:24:40 UTC"	"I have been using Drupal to run my website for over 3 years. Yes, this CMS has a steep learning curve but it has never let me down. I am a one man shop and have the functionality of sites with a hundred people thanks to Drupal. The forums are awesome. 

Also the new Drupal Gardens allows you to get up in running on the latest Drupal version 7 beta in less than 10 minutes. "
"7719"	"2936"	"Millennial Living"	"MillennialLivin"	"4"	"0"	"2010-08-25 19:29:46 UTC"	"I started using replyz after my SCORE Advisor from Chicago suggested it. It has enalbed me to help people with their remodeling questions and reach a very different demographic group. I feel more integrated with the flow of people's needs and am seeing more visitors to my website. 

I wish that Replyz has some good widgets to put on my website and had email noitification when new question in topics that I am following come up. "
"7720"	"2497"	"Heavyglare Eyewear"	"Heavyglare"	"1"	"-1"	"2010-08-25 20:41:47 UTC"	"Too much $$$$ for what it does......not worth the cost!"
"7721"	"2111"	"Aiko Timmer"	"webchunks"	""	"0"	"2010-08-25 21:42:50 UTC"	"Cool !! It IS addictive and great fun to fool around with. Asterisq did a great job on this."
"7722"	"2455"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:50:29 UTC"	"Flawless and simple backup tool for all you many online accounts! You don't have to think about it - Backupify remembers to backup for you
"
"7723"	"39"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:51:29 UTC"	"My favorite URL shortening tool! Does the job, fast and easy and includes stats on your clicks"
"7724"	"580"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:52:42 UTC"	"All around winner - manage more than one list of friends and more at once. Plus schedule tweets in case you want to sleep in the next morning!"
"7725"	"1220"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:53:59 UTC"	"Integrates your Twitter stream into Facebook. I don't do it often, but this is convenient."
"7726"	"525"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:55:29 UTC"	"I adore this app, does everything it's supposed to! (That gets 5 stars from me). Has a URL shortener and uploads to Twitpic!"
"7727"	"43"	"Marsha Collier"	"MarshaCollier"	"4"	"0"	"2010-08-25 23:56:22 UTC"	"Just like playing records with your friends on Twitter... if you remember that activity *sigh*"
